config,model,id,source,correct,steps,tool_calls,tools,cost,seconds,answer,gold
поиск,gpt-4o-mini,fresh-103,fresh,True,2,1,web_search,0.00015285000000003768,4.6,José María Balcázar,José María Balcázar
поиск,gpt-4o-mini,fresh-104,fresh,False,6,5,web_search,0.0005594999999999906,30.9,Information not found.,21
поиск,gpt-4o-mini,fresh-105,fresh,False,2,2,web_search,0.0002515499999999893,15.4,No specific information found.,¥60–120
поиск,gpt-4o-mini,fresh-106,fresh,False,6,5,web_search,0.0010091999999999879,37.4,Информация отсутствует.,GRU Airport People Mover
поиск,gpt-4o-mini,fresh-107,fresh,False,8,7,web_search,0.0006040500000000226,52.6,выборы президента,2026 Beninese parliamentary election
поиск,gpt-4o-mini,fresh-108,fresh,False,4,3,web_search,0.0003591000000000011,20.1,Информация отсутствует.,Michaelmas Island
поиск,gpt-4o-mini,fresh-109,fresh,False,2,1,web_search,0.00013724999999997767,6.2,Antisemitic attacks in London,conspiracy to commit arson
поиск,gpt-4o-mini,fresh-110,fresh,True,2,1,web_search,9.390000000003562e-05,4.2,Clay Fuller,Clay Fuller
поиск,gpt-4o-mini,fresh-111,fresh,True,2,1,web_search,0.00013979999999996773,5.7,Prime Minister,prime minister
поиск,gpt-4o-mini,fresh-112,fresh,False,6,5,web_search,0.0007617000000000318,146.6,Информация отсутствует.,SMILE
поиск,gpt-4o-mini,fresh-113,fresh,False,3,2,web_search,0.0002683499999999728,8.3,I could not find any information regarding job cuts announce,850
поиск,gpt-4o-mini,fresh-114,fresh,False,6,5,web_search,0.0008982000000000157,37.2,Информация не найдена.,Urgent Care Centre
поиск,gpt-4o-mini,fresh-115,fresh,True,2,1,web_search,9.930000000002437e-05,12.0,66,66
поиск,gpt-4o-mini,fresh-116,fresh,True,2,1,web_search,0.0001286999999999816,5.5,"Nelly Korda, Charley Hull, Gaby López",Nelly Korda
поиск,gpt-4o-mini,fresh-117,fresh,False,5,4,web_search,0.0005092500000000166,26.8,Неизвестно,Line S2
поиск,gpt-4o-mini,fresh-118,fresh,False,8,7,web_search,0.001428600000000002,32.7,информация отсутствует.,Antonello da Messina
поиск,gpt-4o-mini,fresh-119,fresh,False,3,2,web_search,0.0002230499999999469,13.9,No information found.,Baku and Tbilisi
поиск,gpt-4o-mini,fresh-120,fresh,False,2,1,web_search,0.00014985000000011794,6.6,Military raid in Venezuela,Operation Southern Spear
поиск,gpt-4o-mini,fresh-121,fresh,False,6,5,web_search,0.0006082500000000324,153.0,Нет информации.,5.6
поиск,gpt-4o-mini,fresh-122,fresh,True,4,3,web_search,0.0004489500000000035,23.8,Angus Taylor,Angus Taylor
поиск,gpt-4o-mini,fresh-123,fresh,False,8,7,web_search,0.0013378499999999738,27.3,Нет данных о разрыве отношений.,Burkina Faso
поиск,gpt-4o-mini,fresh-124,fresh,False,7,6,web_search,0.0010158000000000111,42.0,Нет информации,Kehl
поиск,gpt-4o-mini,fresh-125,fresh,False,4,3,web_search,0.00022244999999998516,7.9,No information found.,ten-fold
поиск,gpt-4o-mini,fresh-126,fresh,False,4,3,web_search,0.00024615000000000054,10.5,Information not found.,Rohith Krishna
поиск,gpt-4o-mini,fresh-127,fresh,False,4,3,web_search,0.00024285000000001666,8.4,Not found,five
поиск,gpt-4o-mini,fresh-128,fresh,False,6,5,web_search,0.0003508500000002357,18.4,No data found.,ZETA_1
поиск,gpt-4o-mini,fresh-129,fresh,False,8,7,web_search,0.001409400000000005,160.2,Unknown,Oak HC/FT and General Catalyst
поиск,gpt-4o-mini,fresh-130,fresh,False,6,5,web_search,0.000409349999999975,41.7,No data available.,Proteina-Complexa
поиск,gpt-4o-mini,fresh-131,fresh,False,4,3,web_search,0.00036120000000000596,130.2,No data found.,1.7 million
поиск,gpt-4o-mini,fresh-132,fresh,False,8,7,web_search,0.0018207000000000084,37.0,Информация недоступна.,16%
поиск,gpt-4o-mini,fresh-133,fresh,False,5,4,web_search,0.00033885000000000165,134.7,Not found,20 January 2025
поиск,gpt-4o-mini,fresh-134,fresh,False,4,3,web_search,0.00031170000000002585,14.3,Unknown,139
поиск,gpt-4o-mini,fresh-135,fresh,False,2,1,web_search,0.00010064999999997992,7.0,Нет данных.,Петросян
поиск,gpt-4o-mini,fresh-136,fresh,False,6,5,web_search,0.0006799499999999847,40.1,информация о победителе отсутствует,Saint Petersburg State University
поиск,gpt-4o-mini,fresh-137,fresh,False,4,3,web_search,0.00031124999999998515,18.0,No information available,"August 7, 2025"
поиск,gpt-4o-mini,fresh-138,fresh,False,2,1,web_search,0.0001515000000000266,5.0,Charles H. Bennett and Gilles Brassard,"Charles H. Bennett, Gilles Brassard"
поиск,gpt-4o-mini,fresh-139,fresh,False,8,7,web_search,0.0010441500000000214,31.0,Неизвестно.,DeepSeek-Prover-V2-671B
поиск,gpt-4o-mini,fresh-140,fresh,False,8,7,web_search,0.0018908999999999732,158.3,Mugen Train,"Crouching Tiger, Hidden Dragon"
поиск,gpt-4o-mini,fresh-141,fresh,False,4,3,web_search,0.0005225999999999842,11.2,Not found,$70 million
поиск,gpt-4o-mini,fresh-142,fresh,False,2,1,web_search,0.00013740000000000974,128.9,Неизвестно.,My Hero Academia
поиск,gpt-4o-mini,fresh-143,fresh,False,8,8,web_search,0.001621499999999998,252.9,Неподтвержденные данные о сборах.,$18 million
поиск,gpt-4o-mini,fresh-144,fresh,True,4,4,web_search,0.0002751000000000281,43.8,72,72
поиск,gpt-4o-mini,fresh-145,fresh,False,3,2,web_search,0.00020039999999998948,20.8,Нет информации о смерти Татсухая Нагамине.,"August 20, 2025"
поиск,gpt-4o-mini,fresh-146,fresh,True,2,1,web_search,0.00010139999999997373,23.0,"March 10, 2026","March 10, 2026"
поиск,gpt-4o-mini,fresh-147,fresh,True,2,1,web_search,0.0001435500000000478,20.5,Studio Ghibli,Studio Ghibli
поиск,gpt-4o-mini,fresh-148,fresh,True,2,1,web_search,0.00013694999999996904,22.4,Milano Ice Skating Arena,Milano Ice Skating Arena
поиск,gpt-4o-mini,fresh-149,fresh,False,8,8,web_search,0.0012048000000000059,135.6,Unable to determine the exact number of years.,two
поиск,gpt-4o-mini,fresh-150,fresh,True,3,2,web_search,0.00031290000000000484,47.6,Nagoya,Nagoya
поиск,gpt-4o-mini,fresh-151,fresh,False,8,7,web_search,0.0010296000000000194,184.7,Неведомо.,238.28
поиск,gpt-4o-mini,fresh-152,fresh,False,2,1,web_search,0.00011954999999996829,5.5,No information on a second Japanese teammate.,Mone Chiba
поиск,gpt-4o-mini,fresh-153,fresh,False,3,2,web_search,0.00016919999999998048,18.0,Нет данных.,тулуп
поиск,gpt-4o-mini,fresh-154,fresh,False,6,5,web_search,0.001306050000000003,25.7,Неподтверждено.,146.70
поиск все источники + page_find,gpt-4o-mini,fresh-0,fresh,True,4,3,"gen_search,page_find,web_search",0.0005749499999999994,46.4,15 March 2026,15 March
поиск все источники + page_find,gpt-4o-mini,fresh-1,fresh,True,2,1,ru_wiki_search,0.0003232500000000006,127.2,22 марта 2026 года,22 March
поиск все источники + page_find,gpt-4o-mini,fresh-2,fresh,False,8,7,"page_find,web_search",0.001428150000000017,149.7,Iran,Miguel Díaz-Canel
поиск все источники + page_find,gpt-4o-mini,fresh-3,fresh,True,3,2,"page_find,web_search",0.00040650000000003184,23.6,Strategic partnership agreement in defense and energy sector,a strategic partnership agreement
поиск все источники + page_find,gpt-4o-mini,fresh-4,fresh,True,5,4,"page_find,web_search",0.0006991499999999817,15.8,Total fire ban,A total fire ban
поиск все источники + page_find,gpt-4o-mini,fresh-5,fresh,True,2,1,web_search,0.00022935000000001704,128.4,2,two people
поиск все источники + page_find,gpt-4o-mini,fresh-6,fresh,False,2,1,web_search,0.0002522999999999831,4.3,519,"4,500"
поиск все источники + page_find,gpt-4o-mini,fresh-7,fresh,False,5,4,"page_find,web_search",0.0009394500000000083,15.1,Ekrem İmamoğlu,Deniz Göktaş
поиск все источники + page_find,gpt-4o-mini,fresh-8,fresh,True,3,2,"page_find,web_search",0.00039239999999995945,5.9,Pavel Durov,Pavel Durov
поиск все источники + page_find,gpt-4o-mini,fresh-9,fresh,True,2,1,web_search,0.00021495000000004705,10.2,"New Delhi, India",New Delhi
поиск все источники + page_find,gpt-4o-mini,fresh-10,fresh,False,6,5,"espn_search,gen_search,page_find,ru_wiki_search,web_search",0.0010077000000000003,25.3,Неполные данные,Twelve
поиск все источники + page_find,gpt-4o-mini,fresh-11,fresh,True,3,2,"page_find,web_search",0.0004042499999999949,8.8,Helter Skelter: Arthur Jafa and Richard Prince,Helter Skelter
поиск все источники + page_find,gpt-4o-mini,fresh-12,fresh,False,8,7,web_search,0.001771649999999958,51.1,Данных нет.,"700,000"
поиск все источники + page_find,gpt-4o-mini,fresh-13,fresh,False,3,2,"page_find,web_search",0.0004410000000000247,11.3,34,41.5 °C
поиск все источники + page_find,gpt-4o-mini,fresh-14,fresh,True,3,2,"page_find,web_search",0.00036795000000000577,17.5,Ciudad Rodrigo,Ciudad Rodrigo
поиск все источники + page_find,gpt-4o-mini,fresh-15,fresh,True,7,6,"page_find,ru_wiki_search,web_search",0.0015177000000000107,25.9,Oleksandr Syrskyi,Oleksandr Syrskyi
поиск все источники + page_find,gpt-4o-mini,fresh-16,fresh,True,2,1,web_search,0.00024599999999996847,4.1,Montreal Victoire,Montreal Victoire
поиск все источники + page_find,gpt-4o-mini,fresh-17,fresh,True,5,4,"page_find,web_search",0.0006814500000000279,68.8,EOS-05,EOS-05
поиск все источники + page_find,gpt-4o-mini,fresh-18,fresh,False,8,7,web_search,0.002296049999999994,26.1,2021 год.,13 July
поиск все источники + page_find,gpt-4o-mini,fresh-19,fresh,True,6,5,"page_find,ru_wiki_search,web_search",0.0012322499999999903,35.1,Disney Kids & Family,Disney Kids & Family
поиск все источники + page_find,gpt-4o-mini,fresh-20,fresh,True,2,1,web_search,0.0002479499999999968,15.1,single-elimination format,single-elimination
поиск все источники + page_find,gpt-4o-mini,fresh-21,fresh,False,4,3,"page_find,web_search",0.0008164500000000241,10.9,Невозможно найти информацию.,Gavin Snider
поиск все источники + page_find,gpt-4o-mini,fresh-22,fresh,False,8,7,"espn_search,gen_search,ru_wiki_search,web_search",0.0014704499999999565,52.5,Нет информации о сериале.,Clara and the Below
поиск все источники + page_find,gpt-4o-mini,fresh-23,fresh,False,8,7,web_search,0.0020196000000000103,40.4,Нет информации.,German Galushchenko
поиск все источники + page_find,gpt-4o-mini,fresh-24,fresh,True,3,2,"page_find,web_search",0.0004923000000000011,9.8,drought across more than half of England and all of Wales,a drought
поиск все источники + page_find,gpt-4o-mini,fresh-25,fresh,False,4,3,"page_find,web_search",0.000652950000000041,13.5,Operation Ghazab lil Haq,"""open war"""
поиск все источники + page_find,gpt-4o-mini,fresh-26,fresh,True,6,5,"espn_search,page_find,ru_wiki_search,web_search",0.0008684999999997167,24.1,9,nine
поиск все источники + page_find,gpt-4o-mini,fresh-27,fresh,False,8,7,"ru_wiki_search,web_search",0.001996500000000012,60.1,информация отсутствует.,Markus Hinterhäuser
поиск все источники + page_find,gpt-4o-mini,fresh-28,fresh,False,3,2,"page_find,web_search",0.0003926999999999681,7.1,6,nine
поиск все источники + page_find,gpt-4o-mini,fresh-29,fresh,False,2,1,web_search,0.00024000000000001798,4.1,46,43
поиск все источники + page_find,gpt-4o-mini,fresh-30,fresh,True,3,2,"page_find,web_search",0.00040319999999999245,135.9,Ankara,Ankara
поиск все источники + page_find,gpt-4o-mini,fresh-31,fresh,False,3,2,"page_find,web_search",0.0004983000000000071,13.9,"Ädilet party, Ольжас Бектенов",Aibek Dädebai
поиск все источники + page_find,gpt-4o-mini,fresh-32,fresh,False,8,7,"gen_search,page_find,ru_wiki_search,web_search",0.001192050000000222,46.9,Нет данных.,Richard Lewer
поиск все источники + page_find,gpt-4o-mini,fresh-33,fresh,False,7,6,"page_find,web_search",0.0015089999999999826,27.2,No information found.,Marilyn Gladu
поиск все источники + page_find,gpt-4o-mini,fresh-34,fresh,True,3,2,"page_find,web_search",0.000380550000000035,19.7,6.3,6.3
поиск все источники + page_find,gpt-4o-mini,fresh-35,fresh,False,8,7,"ru_wiki_search,web_search",0.002742449999999952,46.4,неизвестно.,Dina Levačić
поиск все источники + page_find,gpt-4o-mini,fresh-36,fresh,False,2,1,web_search,0.00025050000000004236,4.8,136,129
поиск все источники + page_find,gpt-4o-mini,fresh-37,fresh,True,4,3,"espn_search,page_find,web_search",0.0005762999999999741,12.5,15 June 2026,15 June
поиск все источники + page_find,gpt-4o-mini,fresh-38,fresh,True,3,2,"page_find,web_search",0.00046725000000003014,7.7,13th Chief Minister of Kerala,Chief Minister
поиск все источники + page_find,gpt-4o-mini,fresh-39,fresh,False,2,1,web_search,0.00025694999999997803,11.7,"Adamuz, Córdoba",Gelida
поиск все источники + page_find,gpt-4o-mini,fresh-40,fresh,False,8,7,"page_find,ru_wiki_search,web_search",0.002528699999999995,51.1,Нету информации.,Vladimir Alekseyev
поиск все источники + page_find,gpt-4o-mini,fresh-41,fresh,False,4,3,"page_find,web_search",0.0006400500000000031,12.6,24000,Thirty thousand people
поиск все источники + page_find,gpt-4o-mini,fresh-42,fresh,False,5,4,"page_find,web_search",0.0007494000000000112,23.4,Unknown,Prime Minister Narendra Modi
поиск все источники + page_find,gpt-4o-mini,fresh-43,fresh,True,2,1,web_search,0.0002554500000000459,6.0,Zohran Mamdani,Zohran Mamdani
поиск все источники + page_find,gpt-4o-mini,fresh-44,fresh,True,3,2,"page_find,web_search",0.000388949999999999,127.7,LHS 1140 b,LHS 1140 b
поиск все источники + page_find,gpt-4o-mini,fresh-45,fresh,True,3,2,"page_find,web_search",0.0003667500000000268,135.1,F-16 Fighting Falcon,F-16 Fighting Falcon
поиск все источники + page_find,gpt-4o-mini,fresh-46,fresh,True,3,2,"page_find,web_search",0.00040964999999998364,20.3,5,five
поиск все источники + page_find,gpt-4o-mini,fresh-47,fresh,False,2,1,web_search,0.00026130000000001985,8.8,Minister of Education,Education Minister
поиск все источники + page_find,gpt-4o-mini,fresh-48,fresh,True,3,2,"page_find,web_search",0.00040034999999999377,7.8,Mykhailo Fedorov,Mykhailo Fedorov
поиск все источники + page_find,gpt-4o-mini,fresh-49,fresh,False,5,4,"gen_search,page_find,ru_wiki_search,web_search",0.000769350000000002,14.7,No information found.,life imprisonment
поиск все источники + page_find,gpt-4o-mini,fresh-50,fresh,True,5,4,"espn_search,page_find,web_search",0.0009313499999999975,36.0,802500 лир,"802,500 lira"
поиск все источники + page_find,gpt-4o-mini,fresh-51,fresh,True,4,3,"espn_search,page_find,web_search",0.0005197499999999855,38.6,Bruno Foucher,Bruno Foucher
поиск все источники + page_find,gpt-4o-mini,fresh-52,fresh,False,4,3,"page_find,web_search",0.0006191999999999864,45.9,нет данных.,5.2
поиск все источники + page_find,gpt-4o-mini,fresh-53,fresh,False,8,8,"espn_search,gen_search,page_find,ru_wiki_search,web_search",0.0015230999999999995,41.0,Неизвестно,Tonya McBride Robles
поиск все источники + page_find,gpt-4o-mini,fresh-54,fresh,True,2,1,web_search,0.00023760000000000447,4.3,80,80
поиск все источники + page_find,gpt-4o-mini,fresh-55,fresh,True,2,1,web_search,0.00022050000000001235,7.9,2,two
поиск все источники + page_find,gpt-4o-mini,fresh-56,fresh,False,8,7,web_search,0.002152949999999987,46.8,Неизвестно.,3%
поиск все источники + page_find,gpt-4o-mini,fresh-57,fresh,False,8,7,"page_find,web_search",0.0015145500000000034,30.7,Имран Хан,Yoon Suk Yeol
поиск все источники + page_find,gpt-4o-mini,fresh-58,fresh,False,7,6,"page_find,web_search",0.0014529000000000347,40.1,BYD,BYD Auto
поиск все источники + page_find,gpt-4o-mini,fresh-59,fresh,False,8,7,"espn_search,page_find,ru_wiki_search,web_search",0.001926749999999977,68.3,неизвестно,Carson Ting
поиск все источники + page_find,gpt-4o-mini,fresh-60,fresh,False,8,7,"espn_search,page_find,ru_wiki_search,web_search",0.0016369500000000259,54.5,Unknown,209
поиск все источники + page_find,gpt-4o-mini,fresh-61,fresh,True,3,2,"page_find,web_search",0.00035009999999996433,7.1,14,Fourteen
поиск все источники + page_find,gpt-4o-mini,fresh-62,fresh,False,8,7,"page_find,web_search",0.0012583500000000192,53.1,60 лет,13 years
поиск все источники + page_find,gpt-4o-mini,fresh-63,fresh,False,5,4,"espn_search,gen_search,ru_wiki_search,web_search",0.0006377999999999662,46.3,No data,Two
поиск все источники + page_find,gpt-4o-mini,fresh-64,fresh,False,5,4,"espn_search,gen_search,ru_wiki_search,web_search",0.0007672499999999971,22.0,No information found.,mayor of Lutsk
поиск все источники + page_find,gpt-4o-mini,fresh-65,fresh,False,8,7,"espn_search,web_search",0.0016438500000000023,43.5,Нет данных.,16
поиск все источники + page_find,gpt-4o-mini,fresh-66,fresh,False,8,7,"ru_wiki_search,web_search",0.0014323500000000267,37.3,нет данных.,at least six
поиск все источники + page_find,gpt-4o-mini,fresh-67,fresh,True,3,2,"page_find,web_search",0.0004297500000000065,53.0,Liam Nassereddine,Liam Nassereddine
поиск все источники + page_find,gpt-4o-mini,fresh-68,fresh,True,3,2,"page_find,web_search",0.0004181999999999797,8.7,Mark Carney,Mark Carney
поиск все источники + page_find,gpt-4o-mini,fresh-69,fresh,True,2,1,web_search,0.00023460000000002923,125.2,"Leipzig, Germany",Leipzig
поиск все источники + page_find,gpt-4o-mini,fresh-70,fresh,False,8,7,"espn_search,gen_search,page_find,ru_wiki_search,web_search",0.00160604999999997,67.1,No information found.,night train service
поиск все источники + page_find,gpt-4o-mini,fresh-71,fresh,True,2,1,web_search,0.00025455000000002004,4.3,Nikita Solovyovat,Nikita Solovyov
поиск все источники + page_find,gpt-4o-mini,fresh-72,fresh,True,3,2,"page_find,web_search",0.0004126500000000144,25.6,Dharmendra Pradhan,Dharmendra Pradhan
поиск все источники + page_find,gpt-4o-mini,fresh-73,fresh,True,3,2,"page_find,web_search",0.0003634499999999874,12.5,Han Hak-ja,Han Hak-ja
поиск все источники + page_find,gpt-4o-mini,fresh-74,fresh,False,7,6,"espn_search,gen_search,page_find,ru_wiki_search,web_search",0.0012119999999999909,180.6,Неизвестно,Daniel Ortega
поиск все источники + page_find,gpt-4o-mini,fresh-75,fresh,False,4,3,"page_find,ru_wiki_search,web_search",0.0006235499999999727,13.3,Неизвестно.,Novokuznetsk
поиск все источники + page_find,gpt-4o-mini,fresh-76,fresh,True,3,2,"page_find,web_search",0.0004537500000000305,6.2,life imprisonment,life imprisonment
поиск все источники + page_find,gpt-4o-mini,fresh-77,fresh,False,8,7,"espn_search,gen_search,page_find,ru_wiki_search,web_search",0.0019453500000000123,28.2,Выборы еще не состоялись.,Carlos Vila Nova
поиск все источники + page_find,gpt-4o-mini,fresh-78,fresh,True,7,6,"espn_search,gen_search,page_find,web_search",0.0013778999999999875,22.4,13.2 months,13.2 months
поиск все источники + page_find,gpt-4o-mini,fresh-79,fresh,False,8,7,"espn_search,gen_search,ru_wiki_search,web_search",0.0019418999999999964,82.3,нет данных.,three
поиск все источники + page_find,gpt-4o-mini,fresh-80,fresh,True,2,1,web_search,0.00026894999999999003,4.3,"UGC Equity Regulations, 2026","UGC Equity Regulations, 2026"
поиск все источники + page_find,gpt-4o-mini,fresh-81,fresh,False,6,6,"page_find,web_search",0.0009748500000000271,34.3,No data available,8.15m
поиск все источники + page_find,gpt-4o-mini,fresh-82,fresh,True,3,2,"page_find,web_search",0.0004013999999999962,8.9,28,28 people
поиск все источники + page_find,gpt-4o-mini,fresh-83,fresh,True,3,2,"page_find,web_search",0.000364949999999975,126.7,improvised explosive device,improvised explosive device
поиск все источники + page_find,gpt-4o-mini,fresh-84,fresh,False,8,7,"espn_search,page_find",0.002259449999999996,49.1,Неизвестно,eight games
поиск все источники + page_find,gpt-4o-mini,fresh-85,fresh,True,2,1,web_search,0.0003079500000000013,4.2,38.0 °C,38 °C
поиск все источники + page_find,gpt-4o-mini,fresh-86,fresh,False,8,7,"espn_search,page_find,web_search",0.0012480000000000269,30.8,No data available,£30.4bn
поиск все источники + page_find,gpt-4o-mini,fresh-87,fresh,True,3,2,"page_find,web_search",0.00036284999999997014,7.1,José Jerí,José Jerí
поиск все источники + page_find,gpt-4o-mini,fresh-88,fresh,True,5,4,"page_find,ru_wiki_search,web_search",0.0008191499999999907,11.9,"Henoko, Okinawa Prefecture","Henoko, Okinawa Prefecture"
поиск все источники + page_find,gpt-4o-mini,fresh-89,fresh,False,8,7,web_search,0.001980750000000031,156.0,неизвестно.,Doug Armstrong
поиск все источники + page_find,gpt-4o-mini,fresh-90,fresh,False,4,3,"page_find,web_search",0.0007165499999999825,19.1,Indiana University,Imperial College London
поиск все источники + page_find,gpt-4o-mini,fresh-91,fresh,False,5,4,"espn_search,gen_search,ru_wiki_search,web_search",0.0006373500000000365,135.9,No data available.,"₹25,863 crore"
поиск все источники + page_find,gpt-4o-mini,fresh-92,fresh,False,7,6,"page_find,ru_wiki_search,web_search",0.0011924999999999852,237.6,Рубен Роша Мойя,Rubén Rocha Moya
поиск все источники + page_find,gpt-4o-mini,fresh-93,fresh,True,2,1,web_search,0.0002763000000000071,26.4,Spain,Spain
поиск все источники + page_find,gpt-4o-mini,fresh-94,fresh,False,5,4,"gen_search,page_find,web_search",0.0006702000000000652,135.4,Unknown,11th
поиск все источники + page_find,gpt-4o-mini,fresh-95,fresh,True,2,1,web_search,0.00024119999999999697,15.6,India,India
поиск все источники + page_find,gpt-4o-mini,fresh-96,fresh,True,2,2,"ru_wiki_search,web_search",0.0003630000000000022,40.6,"Istanbul, Turkey",Istanbul
поиск все источники + page_find,gpt-4o-mini,fresh-97,fresh,True,2,1,web_search,0.00023819999999996622,46.7,"Citizens Bank Park, Philadelphia, Pennsylvania",Citizens Bank Park
поиск все источники + page_find,gpt-4o-mini,fresh-98,fresh,True,8,7,web_search,0.0018874499999999017,26.8,Islamabad Memorandum,Islamabad Memorandum
поиск все источники + page_find,gpt-4o-mini,fresh-99,fresh,False,2,1,web_search,0.00024479999999998947,28.5,Илон Маск,Elon Musk
поиск все источники + page_find,gpt-4o-mini,fresh-100,fresh,True,4,4,"espn_search,page_find,ru_wiki_search,web_search",0.000797099999999995,44.8,252756,"252,756 miles"
поиск все источники + page_find,gpt-4o-mini,fresh-101,fresh,True,4,3,"page_find,web_search",0.0006558000000000397,20.9,10 days (extended multiple times),10-day
поиск все источники + page_find,gpt-4o-mini,fresh-102,fresh,False,4,3,"page_find,ru_wiki_search,web_search",0.0006484499999999671,12.5,Роберт Бровди,Oleksandr Dovhach
поиск все источники + page_find,gpt-4o-mini,fresh-103,fresh,True,4,3,"page_find,web_search",0.000674549999999996,12.7,José María Balcázar,José María Balcázar
поиск все источники + page_find,gpt-4o-mini,fresh-104,fresh,False,8,7,"espn_search,web_search",0.0018125999999999975,52.0,9,21
поиск все источники + page_find,gpt-4o-mini,fresh-105,fresh,False,7,10,"espn_search,web_search",0.002358150000000059,85.2,Not available.,¥60–120
поиск все источники + page_find,gpt-4o-mini,fresh-106,fresh,False,3,2,"page_find,web_search",0.00041039999999992194,25.0,Нет данных,GRU Airport People Mover
поиск все источники + page_find,gpt-4o-mini,fresh-107,fresh,True,3,2,"page_find,ru_wiki_search",0.0005887500000000268,17.7,Нет данных о событии в Бенине 11 января 2026 года.,2026 Beninese parliamentary election
поиск все источники + page_find,gpt-4o-mini,fresh-108,fresh,False,8,7,"page_find,web_search",0.0012617999999999796,20.5,Нет данных.,Michaelmas Island
поиск все источники + page_find,gpt-4o-mini,fresh-109,fresh,False,2,1,web_search,0.00028125000000001066,7.1,волна антисемитских атак.,conspiracy to commit arson
поиск все источники + page_find,gpt-4o-mini,fresh-110,fresh,False,4,3,"espn_search,page_find,web_search",0.0005938500000000069,18.9,Непобежденный.,Clay Fuller
поиск все источники + page_find,gpt-4o-mini,fresh-111,fresh,True,2,1,web_search,0.00027209999999999734,20.4,Prime Minister,prime minister
поиск все источники + page_find,gpt-4o-mini,fresh-112,fresh,True,8,7,"ru_wiki_search,web_search",0.001412850000000021,145.7,SMILE (Solar Wind Magnetosphere Ionosphere Link Explorer),SMILE
поиск все источники + page_find,gpt-4o-mini,fresh-113,fresh,False,8,7,web_search,0.0018457499999999794,148.8,информация недоступна.,850
поиск все источники + page_find,gpt-4o-mini,fresh-114,fresh,False,8,7,"espn_search,gen_search,page_find,ru_wiki_search,web_search",0.0016623000000000054,46.6,Информация недоступна.,Urgent Care Centre
поиск все источники + page_find,gpt-4o-mini,fresh-115,fresh,False,3,2,"page_find,web_search",0.00035609999999997033,9.8,108,66
поиск все источники + page_find,gpt-4o-mini,fresh-116,fresh,True,3,2,"page_find,web_search",0.000392549999999936,6.5,"Nelly Korda, Charley Hull, Gaby López",Nelly Korda
поиск все источники + page_find,gpt-4o-mini,fresh-117,fresh,False,5,4,"page_find,ru_wiki_search,web_search",0.0009046500000000623,54.7,12-я линия Нанкинского метрополитена,Line S2
поиск все источники + page_find,gpt-4o-mini,fresh-118,fresh,False,8,7,"page_find,web_search",0.0012417000000000122,44.3,Нет информации.,Antonello da Messina
поиск все источники + page_find,gpt-4o-mini,fresh-119,fresh,False,8,7,"page_find,web_search",0.001431749999999954,20.3,Информация отсутствует.,Baku and Tbilisi
поиск все источники + page_find,gpt-4o-mini,fresh-120,fresh,False,3,2,"page_find,web_search",0.0004553999999999947,8.0,Absolute Resolve,Operation Southern Spear
поиск все источники + page_find,gpt-4o-mini,fresh-121,fresh,False,8,7,"page_find,ru_wiki_search,web_search",0.0016458000000000306,169.5,Нет данных.,5.6
поиск все источники + page_find,gpt-4o-mini,fresh-122,fresh,True,3,2,"page_find,web_search",0.000406950000000017,20.7,Angus Taylor,Angus Taylor
поиск все источники + page_find,gpt-4o-mini,fresh-123,fresh,False,8,7,"gen_search,page_find,ru_wiki_search,web_search",0.001373399999999969,29.9,Неизвестно,Burkina Faso
поиск все источники + page_find,gpt-4o-mini,fresh-124,fresh,False,8,7,web_search,0.0020452499999999985,51.5,Нет информации о пожаре в клубе в Германии в марте 2026 года,Kehl
поиск все источники + page_find,gpt-4o-mini,fresh-125,fresh,False,8,7,"espn_search,gen_search,web_search",0.0010959000000000385,157.0,No data available.,ten-fold
поиск все источники + page_find,gpt-4o-mini,fresh-126,fresh,False,8,7,"espn_search,gen_search,page_find,ru_wiki_search,web_search",0.0011875499999999262,76.0,No data found.,Rohith Krishna
поиск все источники + page_find,gpt-4o-mini,fresh-127,fresh,False,7,6,"espn_search,gen_search,ru_wiki_search,web_search",0.0010051500000000102,34.7,No data.,five
поиск все источники + page_find,gpt-4o-mini,fresh-128,fresh,True,3,2,"gen_search,page_find",0.00044399999999999995,15.5,ZETA_1,ZETA_1
поиск все источники + page_find,gpt-4o-mini,fresh-129,fresh,False,8,7,"gen_search,page_find",0.001441350000000008,41.1,Невозможно получить информацию о соинвесторах.,Oak HC/FT and General Catalyst
поиск все источники + page_find,gpt-4o-mini,fresh-130,fresh,False,8,7,web_search,0.0012190499999999993,38.0,нет данных,Proteina-Complexa
поиск все источники + page_find,gpt-4o-mini,fresh-131,fresh,False,8,7,"espn_search,gen_search,ru_wiki_search,web_search",0.0013859999999999983,25.5,Неизвестно.,1.7 million
поиск все источники + page_find,gpt-4o-mini,fresh-132,fresh,False,5,4,"gen_search,page_find",0.0007720500000000241,31.0,double-digit hit rates,16%
поиск все источники + page_find,gpt-4o-mini,fresh-133,fresh,True,3,2,"page_find,web_search",0.0003737999999999797,8.3,"January 20, 2025",20 January 2025
поиск все источники + page_find,gpt-4o-mini,fresh-134,fresh,False,8,7,"page_find,ru_wiki_search,web_search",0.0020421000000000467,28.3,140 teams,139
поиск все источники + page_find,gpt-4o-mini,fresh-135,fresh,True,3,2,"ru_wiki_search,web_search",0.0004888499999999851,6.4,Аделия Петросян,Петросян
